"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
3682,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3682,"São Pedro De Agostém",NA,"","Parish","Parish","",""
3683,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3683,"São Vicente",NA,"","Parish","Parish","",""
3684,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3684,"Samaiões",NA,"","Parish","Parish","",""
3685,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3685,"Sanfins",NA,"","Parish","Parish","",""
3686,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3686,"Sanjurge",NA,"","Parish","Parish","",""
3687,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3687,"Santa Cruz/Trindade",NA,"","Parish","Parish","",""
3688,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3688,"Santa Leocádia",NA,"","Parish","Parish","",""
3689,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3689,"Santa Maria Maior",NA,"","Parish","Parish","",""
3690,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3690,"Santo António De Monforte",NA,"","Parish","Parish","",""
3691,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3691,"Santo Estêvão",NA,"","Parish","Parish","",""
3692,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3692,"Seara Velha",NA,"","Parish","Parish","",""
3693,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3693,"Selhariz",NA,"","Parish","Parish","",""
3694,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3694,"Soutelinho Da Raia",NA,"","Parish","Parish","",""
3695,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3695,"Soutelo",NA,"","Parish","Parish","",""
3696,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3696,"Travancas",NA,"","Parish","Parish","",""
3697,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3697,"Tronco",NA,"","Parish","Parish","",""
3698,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3698,"Vale De Anta",NA,"","Parish","Parish","",""
3699,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3699,"Vidago",NA,"","Parish","Parish","",""
3700,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3700,"Vila Verde Da Raia",NA,"","Parish","Parish","",""
3701,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3701,"Vilar De Nantes",NA,"","Parish","Parish","",""
3702,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3702,"Vilarelho Da Raia",NA,"","Parish","Parish","",""
3703,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3703,"Vilarinho Das Paranheiras",NA,"","Parish","Parish","",""
3704,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3704,"Vilas Boas",NA,"","Parish","Parish","",""
3705,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3705,"Vilela Do Tâmega",NA,"","Parish","Parish","",""
3706,182,"PRT","Portugal",19,"Vila Real",271,"Chaves",3706,"Vilela Seca",NA,"","Parish","Parish","",""
3707,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3707,"Barqueiros",NA,"","Parish","Parish","",""
3708,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3708,"Cidadelhe",NA,"","Parish","Parish","",""
3709,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3709,"Mesão Frio (São Nicolau)",NA,"","Parish","Parish","",""
3710,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3710,"Mesão Frio (Santa Cristina)",NA,"","Parish","Parish","",""
3711,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3711,"Oliveira",NA,"","Parish","Parish","",""
3712,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3712,"Vila Jusã",NA,"","Parish","Parish","",""
3713,182,"PRT","Portugal",19,"Vila Real",272,"Mesão Frio",3713,"Vila Marim",NA,"","Parish","Parish","",""
3714,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3714,"Atei",NA,"","Parish","Parish","",""
3715,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3715,"Bilhó",NA,"","Parish","Parish","",""
3716,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3716,"Campanhó",NA,"","Parish","Parish","",""
3717,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3717,"Ermelo",NA,"","Parish","Parish","",""
3718,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3718,"Mondim De Basto",NA,"","Parish","Parish","",""
3719,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3719,"Paradança",NA,"","Parish","Parish","",""
3720,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3720,"Pardelhas",NA,"","Parish","Parish","",""
3721,182,"PRT","Portugal",19,"Vila Real",273,"Mondim de Basto",3721,"Vilar De Ferreiros",NA,"","Parish","Parish","",""
3722,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3722,"Cabril",NA,"","Parish","Parish","",""
3723,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3723,"Cambeses Do Rio",NA,"","Parish","Parish","",""
3724,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3724,"Cervos",NA,"","Parish","Parish","",""
3725,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3725,"Chã",NA,"","Parish","Parish","",""
3726,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3726,"Contim",NA,"","Parish","Parish","",""
3727,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3727,"Covelães",NA,"","Parish","Parish","",""
3728,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3728,"Covelo Do Gerês",NA,"","Parish","Parish","",""
3729,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3729,"Donões",NA,"","Parish","Parish","",""
3730,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3730,"Ferral",NA,"","Parish","Parish","",""
3731,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3731,"Fervidelas",NA,"","Parish","Parish","",""
3732,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3732,"Fiães Do Rio",NA,"","Parish","Parish","",""
3733,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3733,"Gralhas",NA,"","Parish","Parish","",""
3734,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3734,"Meixedo",NA,"","Parish","Parish","",""
3735,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3735,"Meixide",NA,"","Parish","Parish","",""
3736,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3736,"Montalegre",NA,"","Parish","Parish","",""
3737,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3737,"Morgade",NA,"","Parish","Parish","",""
3738,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3738,"Mourilhe",NA,"","Parish","Parish","",""
3739,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3739,"Negrões",NA,"","Parish","Parish","",""
3740,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3740,"Outeiro",NA,"","Parish","Parish","",""
3741,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3741,"Padornelos",NA,"","Parish","Parish","",""
3742,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3742,"Padroso",NA,"","Parish","Parish","",""
3743,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3743,"Paradela",NA,"","Parish","Parish","",""
3744,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3744,"Pitões Das Junias",NA,"","Parish","Parish","",""
3745,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3745,"Pondras",NA,"","Parish","Parish","",""
3746,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3746,"Reigoso",NA,"","Parish","Parish","",""
3747,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3747,"Salto",NA,"","Parish","Parish","",""
3748,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3748,"Santo André",NA,"","Parish","Parish","",""
3749,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3749,"Sarraquinhos",NA,"","Parish","Parish","",""
3750,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3750,"Sezelhe",NA,"","Parish","Parish","",""
3751,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3751,"Solveira",NA,"","Parish","Parish","",""
3752,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3752,"Tourém",NA,"","Parish","Parish","",""
3753,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3753,"Venda Nova",NA,"","Parish","Parish","",""
3754,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3754,"Viade De Baixo",NA,"","Parish","Parish","",""
3755,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3755,"Vila Da Ponte",NA,"","Parish","Parish","",""
3756,182,"PRT","Portugal",19,"Vila Real",274,"Montalegre",3756,"Vilar De Perdizes (São Miguel)",NA,"","Parish","Parish","",""
3757,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3757,"Candedo",NA,"","Parish","Parish","",""
3758,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3758,"Carva",NA,"","Parish","Parish","",""
3759,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3759,"Fiolhoso",NA,"","Parish","Parish","",""
3760,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3760,"Jou",NA,"","Parish","Parish","",""
3761,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3761,"Murça",NA,"","Parish","Parish","",""
3762,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3762,"Noura",NA,"","Parish","Parish","",""
3763,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3763,"Palheiros",NA,"","Parish","Parish","",""
3764,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3764,"Valongo De Milhais",NA,"","Parish","Parish","",""
3765,182,"PRT","Portugal",19,"Vila Real",275,"Murça",3765,"Vilares",NA,"","Parish","Parish","",""
3766,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3766,"Canelas",NA,"","Parish","Parish","",""
3767,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3767,"Covelinhas",NA,"","Parish","Parish","",""
3768,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3768,"Fontelas",NA,"","Parish","Parish","",""
3769,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3769,"Galafura",NA,"","Parish","Parish","",""
3770,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3770,"Godim",NA,"","Parish","Parish","",""
3771,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3771,"Loureiro",NA,"","Parish","Parish","",""
3772,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3772,"Moura Morta",NA,"","Parish","Parish","",""
3773,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3773,"Peso Da Régua",NA,"","Parish","Parish","",""
3774,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3774,"Poiares",NA,"","Parish","Parish","",""
3775,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3775,"Sedielos",NA,"","Parish","Parish","",""
3776,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3776,"Vilarinho Dos Freires",NA,"","Parish","Parish","",""
3777,182,"PRT","Portugal",19,"Vila Real",276,"Peso da Régua",3777,"Vinhós",NA,"","Parish","Parish","",""
3778,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3778,"Alvadia",NA,"","Parish","Parish","",""
3779,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3779,"Canedo",NA,"","Parish","Parish","",""
3780,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3780,"Cerva",NA,"","Parish","Parish","",""
3781,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3781,"Limões",NA,"","Parish","Parish","",""
3782,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3782,"Ribeira De Pena (Salvador)",NA,"","Parish","Parish","",""
3783,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3783,"Santa Marinha",NA,"","Parish","Parish","",""
3784,182,"PRT","Portugal",19,"Vila Real",277,"Ribeira de Pena",3784,"Santo Aleixo De Além-Tâmega",NA,"","Parish","Parish","",""
3785,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3785,"Celeirós",NA,"","Parish","Parish","",""
3786,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3786,"Covas Do Douro",NA,"","Parish","Parish","",""
3787,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3787,"Gouvães Do Douro",NA,"","Parish","Parish","",""
3788,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3788,"Gouvinhas",NA,"","Parish","Parish","",""
3789,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3789,"Paços",NA,"","Parish","Parish","",""
3790,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3790,"Parada De Pinhão",NA,"","Parish","Parish","",""
3791,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3791,"Paradela De Guiães",NA,"","Parish","Parish","",""
3792,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3792,"Provesende",NA,"","Parish","Parish","",""
3793,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3793,"São Cristovão Do Douro",NA,"","Parish","Parish","",""
3794,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3794,"São Lourenço De Ribapinhão",NA,"","Parish","Parish","",""
3795,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3795,"São Martinho De Antas",NA,"","Parish","Parish","",""
3796,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3796,"Sabrosa",NA,"","Parish","Parish","",""
3797,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3797,"Souto Maior",NA,"","Parish","Parish","",""
3798,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3798,"Torre Do Pinhão",NA,"","Parish","Parish","",""
3799,182,"PRT","Portugal",19,"Vila Real",278,"Sabrosa",3799,"Vilarinho De São Romão",NA,"","Parish","Parish","",""
3800,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3800,"Alvações Do Corgo",NA,"","Parish","Parish","",""
3801,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3801,"Cumieira",NA,"","Parish","Parish","",""
3802,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3802,"Fontes",NA,"","Parish","Parish","",""
3803,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3803,"Fornelos",NA,"","Parish","Parish","",""
3804,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3804,"Lobrigos (São João Baptista)",NA,"","Parish","Parish","",""
3805,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3805,"Lobrigos (São Miguel)",NA,"","Parish","Parish","",""
3806,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3806,"Louredo",NA,"","Parish","Parish","",""
3807,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3807,"Medrões",NA,"","Parish","Parish","",""
3808,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3808,"Sanhoane",NA,"","Parish","Parish","",""
3809,182,"PRT","Portugal",19,"Vila Real",279,"Santa Marta de Penaguião",3809,"Sever",NA,"","Parish","Parish","",""
3810,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3810,"Água Revés E Crasto",NA,"","Parish","Parish","",""
3811,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3811,"Algeriz",NA,"","Parish","Parish","",""
3812,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3812,"Alvarelhos",NA,"","Parish","Parish","",""
3813,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3813,"Barreiros",NA,"","Parish","Parish","",""
3814,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3814,"Bouçoães",NA,"","Parish","Parish","",""
3815,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3815,"Canaveses",NA,"","Parish","Parish","",""
3816,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3816,"Carrazedo De Montenegro",NA,"","Parish","Parish","",""
3817,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3817,"Curros",NA,"","Parish","Parish","",""
3818,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3818,"Ervões",NA,"","Parish","Parish","",""
3819,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3819,"Fiães",NA,"","Parish","Parish","",""
3820,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3820,"Fornos Do Pinhal",NA,"","Parish","Parish","",""
3821,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3821,"Friões",NA,"","Parish","Parish","",""
3822,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3822,"Lebução",NA,"","Parish","Parish","",""
3823,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3823,"Nozelos",NA,"","Parish","Parish","",""
3824,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3824,"Padrela E Tazem",NA,"","Parish","Parish","",""
3825,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3825,"Possacos",NA,"","Parish","Parish","",""
3826,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3826,"Rio Torto",NA,"","Parish","Parish","",""
3827,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3827,"São João Da Corveira",NA,"","Parish","Parish","",""
3828,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3828,"São Pedro De Veiga De Lila",NA,"","Parish","Parish","",""
3829,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3829,"Sanfins",NA,"","Parish","Parish","",""
3830,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3830,"Santa Maria De Emeres",NA,"","Parish","Parish","",""
3831,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3831,"Santa Valha",NA,"","Parish","Parish","",""
3832,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3832,"Santiago Da Ribeira De Alhariz",NA,"","Parish","Parish","",""
3833,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3833,"Serapicos",NA,"","Parish","Parish","",""
3834,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3834,"Sonim",NA,"","Parish","Parish","",""
3835,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3835,"Tinhela",NA,"","Parish","Parish","",""
3836,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3836,"Vales",NA,"","Parish","Parish","",""
3837,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3837,"Valpaços",NA,"","Parish","Parish","",""
3838,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3838,"Vassal",NA,"","Parish","Parish","",""
3839,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3839,"Veiga De Lila",NA,"","Parish","Parish","",""
3840,182,"PRT","Portugal",19,"Vila Real",280,"Valpaços",3840,"Vilarandelo",NA,"","Parish","Parish","",""
3841,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3841,"Afonsim",NA,"","Parish","Parish","",""
3842,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3842,"Alfarela De Jales",NA,"","Parish","Parish","",""
3843,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3843,"Bornes De Aguiar",NA,"","Parish","Parish","",""
3844,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3844,"Bragado",NA,"","Parish","Parish","",""
3845,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3845,"Capeludos",NA,"","Parish","Parish","",""
3846,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3846,"Gouvães Da Serra",NA,"","Parish","Parish","",""
3847,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3847,"Lixa Do Alvão",NA,"","Parish","Parish","",""
3848,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3848,"Parada De Monteiros",NA,"","Parish","Parish","",""
3849,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3849,"Pensalvos",NA,"","Parish","Parish","",""
3850,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3850,"Sabroso De Aguiar",NA,"","Parish","Parish","",""
3851,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3851,"Santa Marta Da Montanha",NA,"","Parish","Parish","",""
3852,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3852,"Soutelo De Aguiar",NA,"","Parish","Parish","",""
3853,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3853,"Telões",NA,"","Parish","Parish","",""
3854,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3854,"Tresminas",NA,"","Parish","Parish","",""
3855,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3855,"Valoura",NA,"","Parish","Parish","",""
3856,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3856,"Vila Pouca De Aguiar",NA,"","Parish","Parish","",""
3857,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3857,"Vreia De Bornes",NA,"","Parish","Parish","",""
3858,182,"PRT","Portugal",19,"Vila Real",281,"Vila Pouca de Aguiar",3858,"Vreia De Jales",NA,"","Parish","Parish","",""
3859,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3859,"Abaças",NA,"","Parish","Parish","",""
3860,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3860,"Adoufe",NA,"","Parish","Parish","",""
3861,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3861,"Andrães",NA,"","Parish","Parish","",""
3862,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3862,"Arroios",NA,"","Parish","Parish","",""
3863,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3863,"Borbela",NA,"","Parish","Parish","",""
3864,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3864,"Campeã",NA,"","Parish","Parish","",""
3865,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3865,"Constantim",NA,"","Parish","Parish","",""
3866,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3866,"Ermida",NA,"","Parish","Parish","",""
3867,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3867,"Folhadela",NA,"","Parish","Parish","",""
3868,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3868,"Guiães",NA,"","Parish","Parish","",""
3869,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3869,"Justes",NA,"","Parish","Parish","",""
3870,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3870,"Lamares",NA,"","Parish","Parish","",""
3871,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3871,"Lamas De Olo",NA,"","Parish","Parish","",""
3872,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3872,"Lordelo",NA,"","Parish","Parish","",""
3873,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3873,"Mateus",NA,"","Parish","Parish","",""
3874,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3874,"Mondrões",NA,"","Parish","Parish","",""
3875,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3875,"Mouçós",NA,"","Parish","Parish","",""
3876,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3876,"Nogueira",NA,"","Parish","Parish","",""
3877,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3877,"Parada De Cunhos",NA,"","Parish","Parish","",""
3878,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3878,"Pena",NA,"","Parish","Parish","",""
3879,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3879,"Quintã",NA,"","Parish","Parish","",""
3880,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3880,"São Tomé Do Castelo",NA,"","Parish","Parish","",""
3881,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3881,"Torgueda",NA,"","Parish","Parish","",""
3882,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3882,"Vale De Nogueiras",NA,"","Parish","Parish","",""
3883,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3883,"Vila Cova",NA,"","Parish","Parish","",""
3884,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3884,"Vila Marim",NA,"","Parish","Parish","",""
3885,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3885,"Vila Real (Nossa Senhora Da Conceição)",NA,"","Parish","Parish","",""
3886,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3886,"Vila Real (São Dinis)",NA,"","Parish","Parish","",""
3887,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3887,"Vila Real (São Pedro)",NA,"","Parish","Parish","",""
3888,182,"PRT","Portugal",19,"Vila Real",282,"Vila Real",3888,"Vilarinho De Samardã",NA,"","Parish","Parish","",""
3889,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3889,"Aldeias",NA,"","Parish","Parish","",""
3890,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3890,"Aricera",NA,"","Parish","Parish","",""
3891,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3891,"Armamar",NA,"","Parish","Parish","",""
3892,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3892,"Cimbres",NA,"","Parish","Parish","",""
3893,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3893,"Coura",NA,"","Parish","Parish","",""
3894,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3894,"Folgosa",NA,"","Parish","Parish","",""
3895,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3895,"Fontelo",NA,"","Parish","Parish","",""
3896,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3896,"Goujoim",NA,"","Parish","Parish","",""
3897,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3897,"Queimada",NA,"","Parish","Parish","",""
3898,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3898,"Queimadela",NA,"","Parish","Parish","",""
3899,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3899,"São Cosmado",NA,"","Parish","Parish","",""
3900,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3900,"São Martinho Das Chãs",NA,"","Parish","Parish","",""
3901,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3901,"São Romão",NA,"","Parish","Parish","",""
3902,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3902,"Santa Cruz",NA,"","Parish","Parish","",""
3903,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3903,"Santiago",NA,"","Parish","Parish","",""
3904,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3904,"Santo Adrião",NA,"","Parish","Parish","",""
3905,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3905,"Tões",NA,"","Parish","Parish","",""
3906,182,"PRT","Portugal",20,"Viseu",283,"Armamar",3906,"Vacalar",NA,"","Parish","Parish","",""
